SHA,Author,Author_Date,Lines of Code (LOC),Non-Comment Lines of Code (NCLOC),Lines of Classes,Average Complexity per Class,No. Classes,Total Complexity of Classes,complexity_raw,accumulative_raw
2724c1dba965c0ad67736af2bcccc642f27c2b09,orklah,19/4/2022,155165,141668,29334,22.16,1001,22182.16,22182.16,9726513.2
1dc2b3b026646e20111a87684ca912c435f8e463,Vitaliy Ognev,18/4/2022,155151,141660,29334,22.16,1001,22182.16,22182.16,9748695.36
23c3d87dccf1918bfedc77377d4a9f14d7b4d4dc,hirokinoue,15/4/2022,155036,141567,29306,22.18,1000,22180,22180,9770875.36
6e3c305dc0d5c62fa3334df8fc394dcc9f515b8f,Mark McEver,14/4/2022,156902,142939,29606,21.43,1060,22715.8,22715.8,9793591.16
161a8ae6c4a7e77488693122da6feb16f4dd6be4,Mikko Pesari,13/4/2022,155035,141566,29306,22.17,1000,22170,22170,9815761.16
2ee7ba32c708b281e7c29de2c8609150361101d4,Daniel Kemper,12/4/2022,156902,142939,29606,21.43,1060,22715.8,22715.8,9838476.96
e7c2c77ec2206c43b45c3b97247b591498f74b75,Anton Belyaev,11/4/2022,155036,141567,29306,22.17,1000,22170,22170,9860646.96
6d0cc07255402a1c2ff5b2a2e913fbcbf73f7689,orklah,10/4/2022,155035,141566,29306,22.17,1000,22170,22170,9882816.96
b4fdc3e326fea865de49827f723a2703bb18617a,Aleksandr Zhuravlev,9/4/2022,156902,142939,29606,21.43,1060,22715.8,22715.8,9905532.76
f4f1a26cf994eeeadb484477486962e01c6e8019,Jeremiasz Major,7/4/2022,155023,141554,29305,22.17,1000,22170,22170,9927702.76
f3135949fee3abb3a18882546842a3cf46c1c9ef,Matthew Brown,6/4/2022,156975,142967,29580,21.42,1060,22705.2,22705.2,9950407.96
b72f0564bc9b05b8896d584b490c98fcb0729ccc,orklah,5/4/2022,157052,143042,29595,21.42,1060,22705.2,22705.2,9973113.16
590ac22ea20b98685f489fccf3412fd9204dae7d,Vincent Langlet,3/4/2022,155033,141564,29306,22.17,1000,22170,22170,9995283.16
e87c25c825273ffeb67563c0456586985a725e55,Thomas Landauer,2/4/2022,155022,141553,29305,22.17,1000,22170,22170,10017453.16
25105ff4c20ce13cdc66663f1d22c06d46b0b9d8,Daniil Gentili,1/4/2022,156965,142958,29579,21.41,1060,22694.6,22694.6,10040147.76
1fc5c1cef899773b2d95aea519ac0a794b1e317c,orklah,31/3/2022,155017,141548,29304,22.17,1000,22170,22170,10062317.76
0bdf9425e3f63a0259e6f28de6cc6396791f6fa7,AndrolGenhald,30/3/2022,155017,141548,29304,22.17,1000,22170,22170,10084487.76
05a3806ca78c377283886b6e2d38120d1e3fefb0,orklah,29/3/2022,155027,141558,29307,22.18,1000,22180,22180,10106667.76
9c919122812c06678c08c25b50be26c6df768265,Matthew Rardon,28/3/2022,155027,141558,29307,22.18,1000,22180,22180,10128847.76
26434c525ff2e952119522c33634a533447196de,Andrew Nagy,25/3/2022,156152,142294,29460,22.14,1006,22272.84,22272.84,10151120.6
88a93294b4c5fffa3c4e39ef87e3e335ecca8ff2,Jordi Boggiano,23/3/2022,156967,142958,29579,21.41,1060,22694.6,22694.6,10173815.2
70166bd743e5f42ed4dc4f88d06f85068afb3ebc,gndk,18/3/2022,155027,141558,29307,22.18,1000,22180,22180,10195995.2
0b393843251810b77f279e8b68e84a4b1303842f,Ciaran McNulty,17/3/2022,155027,141558,29307,22.18,1000,22180,22180,10218175.2
9e4e468907be1575fe1aa262bd51b49456da92bd,Oliver Hader,16/3/2022,155007,141541,29302,22.17,1000,22170,22170,10240345.2
b00d9e9514552d5fa2f359302c94d9d0b71745e7,Oliver Hader,15/3/2022,155007,141541,29302,22.17,1000,22170,22170,10262515.2
b69e22a33be8520bba9052d0bbabd5e6d525719c,Daniil Gentili,14/3/2022,156967,142958,29579,21.41,1060,22694.6,22694.6,10285209.8
ed4782e0e045734f9f7f13c2af3471e7403300a6,Matthew Brown,13/3/2022,157032,143023,29592,21.41,1060,22694.6,22694.6,10307904.4
427eecdcd837ba6e72a63870041d520a5d496ba6,Matthew Brown,12/3/2022,157066,143055,29598,21.42,1060,22705.2,22705.2,10330609.6
0dc435409c564b20bd8f7db98661ac7674c2a538,Nicolas Giraud,11/3/2022,154688,141271,29229,22.15,1000,22150,22150,10352759.6
483d35980ab072af7f303383c07b5a496952d26e,Mateusz Cholewka,7/3/2022,154968,141509,29287,22.17,1000,22170,22170,10374929.6
ff195e76c9bdfe893f099b66765dc8d892d166e6,Fran Moreno,6/3/2022,154964,141505,29284,22.17,1000,22170,22170,10397099.6
a57bb1f128685063b3ff8550724272f95d8219de,Ne-Lexa,5/3/2022,154964,141505,29284,22.17,1000,22170,22170,10419269.6
8fc41e6907a69d5fdef55821584763b7f0251612,kkmuffme,4/3/2022,154964,141505,29284,22.17,1000,22170,22170,10441439.6
9666b90e41823ba4586511e436da40406af96f4c,Abdul Malik Ikhsan,2/3/2022,154964,141505,29284,22.17,1000,22170,22170,10463609.6
d17d82e4e3fec6b4de1c89c06a8ac5ee43ce964a,Matthew Brown,28/2/2022,156613,142673,29526,21.41,1058,22651.78,22651.78,10486261.38
0fe6eaf5d9c451a1fc9b345c0ccde0cbbfbd77fd,orklah,26/2/2022,156684,142746,29542,21.43,1058,22672.94,22672.94,10508934.32
1387f94324f72e154256bbfda12184228b3ef392,AndrolGenhald,24/2/2022,154853,141403,29253,22.15,1000,22150,22150,10531084.32
3a85f49268f8db12d35cc6c991218ddeea72ed02,orklah,23/2/2022,154715,141297,29231,22.16,1000,22160,22160,10553244.32
97b5685f558a77d91de5d068abe3da4673b29d22,Aaron Piotrowski,22/2/2022,154688,141271,29229,22.15,1000,22150,22150,10575394.32
9d78c3e22ad57178ddab12feadbd7e23967853a8,m1ke,21/2/2022,154679,141262,29228,22.15,1000,22150,22150,10597544.32
d7d846edc83ebc35f5ad101d875cf0c152fac1ed,Bruce Weirdan,20/2/2022,156417,142528,29487,21.42,1058,22662.36,22662.36,10620206.68
dc8764153e27f9034ee0f9f55767d92fda41b54e,a.dmitryuk,18/2/2022,154719,141308,29234,22.16,1000,22160,22160,10642366.68
e517295f7e7b04bd1d184c17ce52735127bc09ef,Bruce Weirdan,17/2/2022,156265,142389,29448,21.41,1057,22630.37,22630.37,10664997.05
e47752afb4f92ed65497e1bd74127f823083fe6d,Bruce Weirdan,16/2/2022,156275,142399,29449,21.41,1057,22630.37,,
cc8c775abfa2071df8554caa0fa0df16fb20cfe1,Andrew Nagy,15/2/2022,155725,141975,29365,22.11,1006,22242.66,,
694157b2e0afbf5869d93fd91f2cecec273ee1fb,Vincent Langlet,14/2/2022,154683,141282,29226,22.15,1000,22150,,
092f729e460956ec604875af3cf5f17a83ba34c8,Chloé Kekoa,13/2/2022,154684,141283,29227,22.15,1000,22150,,
dbf47b16c3b093f2e7cfe3a1d38764024e726c77,orklah,12/2/2022,154667,141270,29222,22.15,1000,22150,,
6d057669fcf214fa86059b4fd9b30dcfb30b3cf6,Matthew Brown,11/2/2022,156072,142208,29411,21.41,1055,22587.55,,
c885dbcbe003118d3efa37badfdc3620fbc2e859,Matthew Brown,10/2/2022,155992,142132,29391,21.4,1055,22577,,
eb518680a840d05e9077c9cb3e761bfd87f42e15,sasezaki,9/2/2022,156023,142159,29404,21.4,1055,22577,,
eda8e04a818fe930891915805b1e4821cf592365,Matthew Brown,8/2/2022,156048,142182,29411,21.41,1055,22587.55,,
b25a93e753d85442c94cfd096c811cd45e15b33a,Bruce Weirdan,7/2/2022,156046,142180,29411,21.41,1055,22587.55,,
d47c0140edc57e57a68e288e1ab8b5cb24027076,azjezz,6/2/2022,156417,142528,29487,21.42,1058,22662.36,,
788de797ebbfd0c95753ca86bc9141fd1e622a81,Bruce Weirdan,5/2/2022,156036,142180,29411,21.41,1055,22587.55,,
81d37311d5e27fdd05c47082e6fba3ab70020cb3,Andrew Nagy,4/2/2022,155315,141638,29295,22.13,1003,22196.39,,
d8394cb72f6b0474c7845d9c0763e8c72c72ebf0,Andrew Nagy,3/2/2022,155155,141628,29293,22.12,1003,22186.36,,
3c3e692e7e1f2cd97b2aca94123d1643cfab34e6,Vincent,2/2/2022,154639,141243,29214,22.14,1000,22140,,
de9d6265717d717372fc4a9df48b393a6c13104b,Andrew Nagy,1/2/2022,155033,141521,29268,22.1,1003,22166.3,,
995ecd0964474c04d1e0de59d2590f654f0d1c18,Oliver Hader,31/1/2022,155620,141815,29346,21.4,1054,22555.6,,
1220320e0bef4b2042d5631e01e5eaf8fc6d3a5c,orklah,30/1/2022,155431,141642,29304,21.5,1052,22618,,
5a3735b90a946aff2ccb5b8a1d25033cdd581646,orklah,29/1/2022,155428,141639,29304,21.5,1052,22618,,
1a6f968e157cadfe073e4992ff7dd062d67286ad,Matthew Brown,28/1/2022,155023,141317,29227,21.6,1047,22615.2,,
f6a89215ecb293102082fd47ea8f079eaa33fc1e,orklah,27/1/2022,154630,141237,29202,22.15,1000,22150,,
7503f23b4c64a2d53d8d64963b8c78e72164443b,Bruce Weirdan,26/1/2022,154374,140788,29110,21.59,1043,22518.37,,
302c72d5b1503bc38da176c25463f109334dab5a,Matthew Brown,25/1/2022,154055,140533,29048,21.62,1039,22463.18,,
ab2b77d9f5b84b45b4e43e06176164a1021a577f,Matthew Brown,24/1/2022,154056,140529,29057,21.62,1039,22463.18,,
82d84b0b3aec2ce94d9f8ad020921b459a9d4874,orklah,23/1/2022,154552,141186,29195,22.13,1000,22130,,
057a99c9f12a46ab1bf11ab5771f777ef1fcef72,Pete Walker,22/1/2022,152610,139267,28840,22.37,998,22325.26,,
d39ccb50bf35507a3e815239c94a53775470c83c,Alberto Piai,21/1/2022,154467,141114,29181,22.12,1000,22120,,
c7bfc03a6b4509f80e8c30e781694b7c8d61215e,Vincent Quatrevieux,20/1/2022,154488,141118,29177,22.12,1000,22120,,
5c3d9fd6598e798a2c338820997d540749b90b25,Daniil Gentili,19/1/2022,154398,141053,29168,22.13,999,22107.87,,
00ce1107d3ffd2def619a94832c1370b646bcd51,adrew,18/1/2022,154502,141157,29190,22.15,999,22127.85,,
09fc43a4d85b5c86c0c59317bb958fe1d22429e8,Vincent,17/1/2022,154399,141049,29160,22.13,999,22107.87,,
e26e0224284e2529c4ba82a3db293bb7567ad0d0,orklah,16/1/2022,154361,141029,29160,22.12,999,22097.88,,
75947c97c6807afba9151c7bf4b18bb2c94e529b,orklah,15/1/2022,154313,140981,29153,22.11,999,22087.89,,
0ded59d968bf4355814cbdea51eb121a824cb30b,Matthew Brown,14/1/2022,152012,138765,28751,22.29,998,22245.42,,
fe7665aaaf8bc50fb2ba850d8ce0173198b01c58,Vincent,13/1/2022,154042,140764,29128,22.09,999,22067.91,,
dc1132a9155cf8879072ebad0bb7053674e6f0f7,orklah,12/1/2022,154365,141032,29159,22.12,999,22097.88,,
139c3af9d18394802c483caaa13efcd03fddfd74,AndrolGenhald,11/1/2022,154934,141256,29215,21.58,1047,22594.26,,
a35ccfb0cbfdd947b58a310d43ddeab55a421e05,Daniil Gentili,10/1/2022,153969,140699,29119,22.08,999,22057.92,,
2c041f3d7dcc2dbdea942eed0c6f0e169358a7fa,orklah,9/1/2022,153938,140674,29111,22.07,999,22047.93,,
b94107889bb341c4e4d632b4d587ef714c8b30bb,orklah,8/1/2022,151805,138584,28712,22.27,998,22225.46,,
762ef8dab4ce90658c04734552fae60bb4440d7b,Bruce Weirdan,7/1/2022,151779,138569,28709,22.28,998,22235.44,,
b6559dcefb2659ae280faeced6d114188e414a32,Bruce Weirdan,6/1/2022,151765,138554,28705,22.27,998,22225.46,,
26de4faa5108e74ab231895185015c55d5f7a589,Matthew Brown,5/1/2022,152102,138884,28831,22.27,998,22225.46,,
a8c2fcde76d5ae06b28b5650f91fd6c8f45e52ff,orklah,4/1/2022,153636,140404,29052,22.01,999,21987.99,,
2f5007041014668fea8b3fe13c72095a3c263cfb,Bruce Weirdan,3/1/2022,153474,140262,29048,21.97,999,21948.03,,
376d2a389e62b175a5c06977494f9eea21e79830,Bruce Weirdan,2/1/2022,153422,140224,29013,22.03,997,21963.91,,
8dc1a31e11e88a3b2958672d1b21586446244fba,orklah,1/1/2022,153398,140202,29006,22.03,997,21963.91,,
43dea65b889c77c7dcfb65bd2cd0dccfb828b47d,Dawid 'DeyV' Polak,31/12/2021,153349,140152,28991,22.02,997,21953.94,,
03b7e947489fa611bdaffb467da5a36f2294d228,Bruce Weirdan,30/12/2021,153399,140202,29005,22.03,997,21963.91,,
10167a223a073c6ce3fb1064c46082afad6993cc,orklah,29/12/2021,153350,140153,28991,22.02,997,21953.94,,
f047d5bc537512275904a8a1f9e0100c704f8872,orklah,28/12/2021,153356,140154,28991,22.02,997,21953.94,,
66b5d60b57a2c525589c8216d166f44a29edf197,Bruce Weirdan,27/12/2021,153443,140246,29022,22.04,997,21973.88,,
08413d71bbba7bd85d6770807e4baf62e980fe22,Bruce Weirdan,26/12/2021,153429,140237,29020,22.04,997,21973.88,,
2c93b4fe0e22b1928020a5a6c9c219e951211315,Matthias Wirtz,25/12/2021,153410,140222,29018,22.04,997,21973.88,,
ecc7400530e31a603849ffdb1d4d9abd557b51bd,Stefan Vetsch,24/12/2021,153428,140238,29021,22.04,997,21973.88,,
f2da7f18e143767ba427902e75294752d7207bd1,orklah,23/12/2021,153428,140238,29021,22.04,997,21973.88,,
f2db139b152fa8ad1653ce216ddabab069f07777,Bruce Weirdan,22/12/2021,153428,140238,29021,22.04,997,21973.88,,
e8e968e8c24683164865ba8c5237df518f9e43d1,Philip Hofstetter,21/12/2021,153428,140238,29021,22.04,997,21973.88,,
639b1b94a318f9540df916bd0be075203096e29a,orklah,20/12/2021,153293,140112,28978,22.04,997,21973.88,,
b419c299e30110b22391c67376610cbd8067a17f,Matthew Brown,19/12/2021,153552,140328,29040,22,999,21978,,
e408abf1190750ab553b1e16b8986c59fae220e8,S.M. Ataur Rahman,18/12/2021,153292,140111,28978,22.04,997,21973.88,,
84d677738e4e8533dd05cfab264d837e52ccdfe3,Matthew Brown,16/12/2021,153317,140136,28982,22.05,997,21983.85,,
79e4a19f9225ad0ea57ea937405a793aeae5bf0f,rarila,15/12/2021,152111,138946,28957,22.04,997,21973.88,,
b5cf7bf17024bf48f44f38ec169d44c39480daf4,ralila,14/12/2021,152045,138890,28939,22.03,997,21963.91,,
e32af3c05a978bb30abc7bc8c29c101587417fba,ralila,13/12/2021,151834,138679,28929,22.03,997,21963.91,,
41ca7f7f7a0b3ce589fa969a57f25fa13f5d6b96,Bruce Weirdan,12/12/2021,150771,137622,28913,22.04,996,21951.84,,
1e909d330492a39252c8f679fb76ca4dbf706f16,ralila,11/12/2021,150914,137759,28939,22.03,997,21963.91,,
3cce69189f748235a613c63d3d2609fe76f079c5,Bruce Weirdan,10/12/2021,150842,137622,28924,22.02,996,21931.92,,
1f3a37ff02ff4db55f7ae1814712b0c6c51bc0ac,Aaron Piotrowski,9/12/2021,150948,137728,28946,22.04,996,21951.84,,
8daf9c42a9da33cf0295eef26a034bb188a2cc44,Matthew Brown,8/12/2021,150777,137553,28916,22,996,21912,,
2530b33dbdce469386c3f0d77ee52bbc60dee907,Bruce Weirdan,7/12/2021,150791,137567,28918,22,996,21912,,
af23619653c9791e4c5c2f75098c51f8966c1504,Tomasz Mlynski,6/12/2021,150783,137560,28914,22,996,21912,,
9902898c4d9a9c78cb8185b33bf5250e8b1eb0fc,ralila,5/12/2021,150770,137545,28905,21.99,996,21902.04,,
f833085a159d48af2d87572bd130ca2a2aa52ce4,ralila,4/12/2021,150770,137545,28905,21.99,996,21902.04,,
245920e53ce43c7551d1e9048c68937079fa0bed,ralila,3/12/2021,150070,136845,28905,21.99,996,21902.04,,
dc271fe25c23648a006270ecd2b21178f6aebb86,Bruce Weirdan,2/12/2021,149362,136141,28905,21.99,996,21902.04,,
5d99109ba90bc2dc9a9a9db4c1da4387539adef6,Kamil Tekiela,1/12/2021,149321,136126,28903,21.99,996,21902.04,,
c29e9432449a9b2a02b2bb43acd9db253113aefe,ralila,30/11/2021,150135,136500,28454,22.4,996,22310.4,,
f1d47cc662500589e200a978e3af85488a5236cf,Bruce Weirdan,29/11/2021,150135,136500,28454,22.4,996,22310.4,,
ac903c5634c1d0d4d8058815db717e7c36a95ecd,Bruce Weirdan,28/11/2021,150041,136407,28437,22.38,996,22290.48,,
d19aad7db14c6119353a67898180f406077942f6,Bruce Weirdan,27/11/2021,150057,136420,28441,22.38,996,22290.48,,
f215ed28d05813a9648ebc89adda5ea76dfe8309,Bruce Weirdan,26/11/2021,150012,136374,28416,22.37,996,22280.52,,
323b74b8d868bb61b9bec672be514548f51cd125,Philip Hofstetter,25/11/2021,150012,136375,28418,22.37,996,22280.52,,
049285add246467132c200effb367892bf18603f,orklah,24/11/2021,150004,136368,28415,22.37,996,22280.52,,
9db43cdaaef5ec1b6cce5886f4fffd7bb993bce4,orklah,23/11/2021,149750,136141,28356,22.36,995,22248.2,,
ef9858c45881cc7be8fbb5653797f8c0fa4844e2,Benjamin Morel,22/11/2021,149982,136348,28413,22.36,996,22270.56,,
8292967ec40270a55429e5babda8ee2f942ae37b,MallardDuck,21/11/2021,149973,136341,28410,22.36,996,22270.56,,
25cd14fe120a9fb681e21856b66aff8e0197d6e6,MallardDuck,20/11/2021,149973,136341,28410,22.36,996,22270.56,,
cd489407a0219b93cadd04d5aff9845a942f7e5d,Bruce Weirdan,19/11/2021,149973,136341,28410,22.36,996,22270.56,,
a7b9a241f3f5d757dc0e524950dcc55e74c7d9a3,Paweł Tomulik,18/11/2021,149992,136358,28414,22.36,996,22270.56,,
511ed99e46e48e403d6cd857debfa1428e5cf26e,Sebastian Kehr,17/11/2021,149973,136341,28410,22.36,996,22270.56,,
2b05f66d3619492ae6801a4ea1e692cc812c0581,Kamil Tekiela,16/11/2021,149835,136217,28379,22.37,995,22258.15,,
0d0a06e78f38e7d50270929b6d9f4b36d215c3d0,ralila,15/11/2021,149830,136212,28378,22.37,995,22258.15,,
f5b71a3a5f790f2e2ec318540494ab22bc9e4c77,Bruce Weirdan,14/11/2021,149755,136147,28359,22.36,995,22248.2,,
b35b9f92a6174a1d4d7a05df907563f3c76713d0,orklah,13/11/2021,149744,136136,28354,22.35,995,22238.25,,
8d6b781b3e5cdf297edfd6b2ea318ae43015a44c,orklah,12/11/2021,153463,140251,29044,21.97,999,21948.03,,
e07e359027f26ba39c0093afa142214c17c07d8f,Bruce Weirdan,11/11/2021,149660,136059,28337,22.37,994,22235.78,,
f407ac846ae25f337c94bd4d2bb85fd837482555,Philip Hofstetter,10/11/2021,149627,136028,28333,22.38,993,22223.34,,
d409c063f3bf05d6d0ce34e51a7b7fcb74561655,orklah,9/11/2021,149515,135924,28316,22.38,992,22200.96,,
8fde59f8851915f861116c22162c0dcfc16ab780,blackie,8/11/2021,149557,135964,28321,22.37,993,22213.41,,
d5a5db12a24b4877f1cb1f905d7cdaa20cc106a2,blackie,7/11/2021,149557,135964,28321,22.37,993,22213.41,,
f327c986d05928f9bcb7be19f57967299b490bd9,orklah,6/11/2021,149515,135924,28316,22.38,992,22200.96,,
9651daf70540a6b87e3df175a7d914908b9d8362,Bruce Weirdan,5/11/2021,149492,135901,28310,22.37,992,22191.04,,
6610a2f918b1fdac5b433162c5ce37f36c04b33f,Bruce Weirdan,4/11/2021,149398,135809,28297,22.35,992,22171.2,,
e3c6464a9111c6948c387810a851c58777f2eb20,sasezaki,3/11/2021,149395,135806,28297,22.35,992,22171.2,,
0cdb0dc04ad27379120ee5446b619ad1170cec4a,Bruce Weirdan,2/11/2021,149394,135805,28297,22.35,992,22171.2,,
62a0ece0357bb265c4f487a2bdea2c143dfb5dc9,Oliver Hader,1/11/2021,155522,141736,29325,21.43,1053,22565.79,,
ac098a52da7d54437d1dba468ecc4488fd454664,Bruce Weirdan,31/10/2021,149342,135753,28290,22.34,992,22161.28,,
f660ff4f830224e836abb853466c678e09ca4e89,Bruce Weirdan,30/10/2021,149315,135727,28286,22.33,992,22151.36,,
8c33b21261d34fba2822de175b10a98b60a24c50,Bruce Weirdan,29/10/2021,149263,135675,28279,22.33,992,22151.36,,
9bd6289ce53e2c21f729e0d0b6317c14a1b182b4,azjezz,28/10/2021,149515,135924,28316,22.38,992,22200.96,,
9c59550e1509506b455bdf4ead327ebbca367d4a,Daniil Gentili,27/10/2021,149219,135638,28276,22.32,992,22141.44,,
c0e6f93debca8b8fded980b37aeb2c5d4d5ce8f5,Daniil Gentili,26/10/2021,149210,135629,28279,22.32,992,22141.44,,
dcd36016451ec827251e80d7db8dbe5646c86986,orklah,25/10/2021,149176,135600,28271,22.31,992,22131.52,,
a0681a4498ce0213bb13b4ba218b477e3d8b82c1,orklah,24/10/2021,149165,135592,28268,22.31,992,22131.52,,
fb5a652e18b12a3051afff545633b5ed21ed041c,orklah,23/10/2021,149126,135557,28266,22.3,992,22121.6,,
2cc5c555c2b494195f1c1ecfe5cf423c515cc4c9,orklah,22/10/2021,149344,135767,28288,22.36,992,22181.12,,
f0f0b4a8a862e49b5ae8ccd22ed7a74fdb15f43e,orklah,21/10/2021,149340,135765,28288,22.36,992,22181.12,,
05f63ef16a50de8b5192887af3de5df4b63c2245,orklah,20/10/2021,149155,135588,28236,22.36,992,22181.12,,
37f1f87052e9ebde594657c9e5ab358b04af6e28,orklah,19/10/2021,149421,135852,28305,22.39,992,22210.88,,
ec59876935b10327d5e729169b286717d0bc63be,orklah,18/10/2021,149155,135588,28236,22.36,992,22181.12,,
b664850cdc15cefd8f0022fbf97e59529175934b,Aleksandr Zhuravlev,17/10/2021,149422,135853,28305,22.39,992,22210.88,,
f9f9167d7475725e349783677068f0bd0893245f,Bruce Weirdan,16/10/2021,149156,135589,28236,22.36,992,22181.12,,
02311ebdf6b78bdb8e9fa35677f368b61c2e075c,orklah,15/10/2021,149109,135542,28220,22.35,992,22171.2,,
d422f1cdb3e172c52c479892ea0dbd8093d32138,orklah,14/10/2021,149003,135431,28185,22.41,992,22230.72,,
e7cd2eac0af45ec53e09e5f744894b41214449b3,orklah,13/10/2021,149085,135511,28207,22.43,992,22250.56,,
d54032078d21657ad27192b77c30c1ce021b4aa3,orklah,12/10/2021,149003,135431,28185,22.41,992,22230.72,,
12a53345b56880131b796ece3dc018aecebdd0f2,orklah,11/10/2021,148873,135337,28169,22.39,992,22210.88,,
e7a86148b0453a65bccc010c548eb633c163baee,orklah,10/10/2021,148854,135318,28162,22.38,992,22200.96,,
b69e6700603f2745c100cdf96ee2363558b88b37,Ishan Vyas,9/10/2021,148810,135274,28156,22.37,992,22191.04,,
682784c88612eb826e80e12ea499c1cba9891c9d,orklah,8/10/2021,148772,135237,28148,22.36,992,22181.12,,
6627055f3b44f3cebcafb84d6d6beddcce4c12fc,orklah,7/10/2021,148767,135233,28147,22.36,992,22181.12,,
b63129b0dd479fa5f4dd5c5de8befd21e9703e81,sasezaki,6/10/2021,148777,135243,28151,22.37,992,22191.04,,
9879aba283ca08529dcd4c1350d4a8bd301e73c5,sasezaki,5/10/2021,148699,135166,28126,22.34,992,22161.28,,
942b3b619b1879c12e1bc6ebccfe7507d8e092df,orklah,4/10/2021,148474,134986,28059,22.37,990,22146.3,,
a49ff46448131ed0f6bd607b148e2c293ccea2a3,Tomas Norre Mikkelsen,3/10/2021,148666,135157,28094,22.38,991,22178.58,,
5efd49f38dc11fc5cf08acfffd94eb8740a2994e,orklah,2/10/2021,148599,135033,28074,22.37,990,22146.3,,
2e7e343ef8f460660c1d5f3be20f50017fa5b579,Bruce Weirdan,1/10/2021,148544,134984,28059,22.37,990,22146.3,,
4f5e30fd30bab1836685c46bc6252d81136789ef,Simon Podlipsky,30/9/2021,147960,134471,27836,22.36,989,22114.04,,
1cca3c0546e07ad8a3f15ec8feaab675267ea8e4,Daniil Gentili,29/9/2021,149085,135511,28207,22.43,992,22250.56,,
e1727ffe22bca0fd9db04770bcb332d5f2bd95ae,Paweł Słowik,28/9/2021,148465,134904,28038,22.35,990,22126.5,,
76dade477d34638c3eb6ce0ae73599a08da25208,Mark McEver,27/9/2021,147960,134471,27836,22.36,989,22114.04,,
3e1be794c498c2065a3064cab3f6a730c7e9a490,Maximilian Bösing,26/9/2021,149897,136277,28396,22.38,995,22268.1,,
97e91e6bf0c187bf15e2a511163f4eb86a78b71e,orklah,25/9/2021,149250,135613,28187,22.62,990,22393.8,,
c9db2dfb53f91aa182a385ca607db79cecdb27f3,Guillaume Messier,24/9/2021,149348,135698,28229,22.65,990,22423.5,,
ebf777a5dcd73279e8173ae7a328210402b638a6,Morris Jobke,23/9/2021,149229,135593,28203,22.63,990,22403.7,,
741c9ee471550e66704171b95f92bbac6944687b,Daniil Gentili,22/9/2021,149296,135652,28212,22.61,991,22406.51,,
7e0b489efeb82fc6ac478bbd3e2384adae7b649f,Daniil Gentili,21/9/2021,149297,135653,28212,22.61,991,22406.51,,
90e16629647ba07cd9411575348ca2884034eece,orklah,20/9/2021,149187,135562,28195,22.62,990,22393.8,,
d3bc179abd42b798ffcbdba9644b8278cf9c631d,orklah,19/9/2021,148330,134763,28019,22.3,990,22077,,
a1bd339cc13e93735b157ce606a4f0bde369021e,orklah,18/9/2021,147992,134503,27842,22.34,990,22116.6,,
cf49eea09ec3d5da145ed7e7f1c0a4d8205acd92,Morris Jobke,17/9/2021,147964,134475,27837,22.36,989,22114.04,,
e76cbf75e866ffabe3ac488acb98a76e309cd198,Aleksandr Zhuravlev,16/9/2021,147958,134469,27836,22.36,989,22114.04,,
cc6ab8340b2d70654c1e0ecf7f097b608e66904a,orklah,15/9/2021,149264,135626,28213,22.63,990,22403.7,,
f641d9e95a268ffb3e76ec9d9f7ac54833312f3f,orklah,14/9/2021,148569,135009,28063,22.37,990,22146.3,,
086d3777eb428e9feb48575a1fd837af06043e55,orklah,13/9/2021,149116,135492,28187,22.62,989,22371.18,,
7f0d25374f7a21615bf58a6e3cef3531d4ac35a2,orklah,12/9/2021,148566,135004,28063,22.37,990,22146.3,,
e0e34bec33cc2c5a3c5de8fdf4f64d67d7a1d241,orklah,11/9/2021,148757,135158,28080,22.53,989,22282.17,,
1aba202a5af443d0395347ad2e1ed7d766fc29cf,Alessandro Lai,9/9/2021,147951,134469,27836,22.36,989,22114.04,,
847f1e41e7803c75b463730dab00dbce933f5abe,Christopher Bray,8/9/2021,147945,134463,27835,22.36,989,22114.04,,
5535ea1ac0c2d82daf59d142cee7c4c697fbe454,Bruce Weirdan,7/9/2021,147819,134341,27819,22.4,986,22086.4,,
f290e0fa3e16fd4140f697ccdd6fce2a5807e93d,Aleksandr Zhuravlev,6/9/2021,147819,134341,27819,22.4,986,22086.4,,
c20c1b50023cb4eb6244d82e5197d1dfca4230fb,orklah,5/9/2021,148514,134951,28039,22.52,989,22272.28,,
9cd8917b88736087d92e29ea269efb60692f60e4,orklah,4/9/2021,147613,134143,27778,22.38,985,22044.3,,
58e578e6a7d1a820c598da3f8be0980eddbe8f88,orklah,2/9/2021,147614,134144,27778,22.38,985,22044.3,,
ee75586fbf31fbafc6326d20338d2180f0a76936,orklah,1/9/2021,148304,134786,27991,22.46,989,22212.94,,
103b2b724405782f17859a5c2a2b29f542f18dff,Bruce Weirdan,31/8/2021,147346,133894,27737,22.32,985,21985.2,,
c4f0386affa3649ed517eb126b08e914c37c0009,Bruce Weirdan,30/8/2021,147590,134122,27778,22.37,985,22034.45,,
624246b9966dd61c2c98677abe7492d8cba42a4e,Bruce Weirdan,29/8/2021,147590,134122,27778,22.37,985,22034.45,,
2210003c98a97db892801ccf7b2092a94a998f96,ThomasLandauer,28/8/2021,147565,134097,27774,22.37,985,22034.45,,
10534471fe34d71aa74750658cdfe6f300d12a16,Andreas Möller,27/8/2021,147565,134097,27774,22.37,985,22034.45,,
